id;type;year;region;;;;;;;
10367;organic;2015;Louisville;;;;;;;
10368;organic;2015;Louisville;;;;;;;
10369;organic;2015;Louisville;;;;;;;
10370;organic;2015;Louisville;;;;;;;
10371;organic;2015;Louisville;;;;;;;
10372;organic;2015;Louisville;;;;;;;
10373;organic;2015;Louisville;;;;;;;
10374;organic;2015;Louisville;;;;;;;
10375;organic;2015;MiamiFtLauderdale;;;;;;;
10376;organic;2015;MiamiFtLauderdale;;;;;;;
10377;organic;2015;MiamiFtLauderdale;;;;;;;
10378;organic;2015;MiamiFtLauderdale;;;;;;;
10379;organic;2015;MiamiFtLauderdale;;;;;;;
10380;organic;2015;MiamiFtLauderdale;;;;;;;
10381;organic;2015;MiamiFtLauderdale;;;;;;;
10382;organic;2015;MiamiFtLauderdale;;;;;;;
10383;organic;2015;MiamiFtLauderdale;;;;;;;
10384;organic;2015;MiamiFtLauderdale;;;;;;;
10385;organic;2015;MiamiFtLauderdale;;;;;;;
10386;organic;2015;MiamiFtLauderdale;;;;;;;
10387;organic;2015;MiamiFtLauderdale;;;;;;;
10388;organic;2015;MiamiFtLauderdale;;;;;;;
10389;organic;2015;MiamiFtLauderdale;;;;;;;
10390;organic;2015;MiamiFtLauderdale;;;;;;;
10391;organic;2015;MiamiFtLauderdale;;;;;;;
10392;organic;2015;MiamiFtLauderdale;;;;;;;
10393;organic;2015;MiamiFtLauderdale;;;;;;;
10394;organic;2015;MiamiFtLauderdale;;;;;;;
10395;organic;2015;MiamiFtLauderdale;;;;;;;
10396;organic;2015;MiamiFtLauderdale;;;;;;;
10397;organic;2015;MiamiFtLauderdale;;;;;;;
10398;organic;2015;MiamiFtLauderdale;;;;;;;
10399;organic;2015;MiamiFtLauderdale;;;;;;;
10400;organic;2015;MiamiFtLauderdale;;;;;;;
10401;organic;2015;MiamiFtLauderdale;;;;;;;
10402;organic;2015;MiamiFtLauderdale;;;;;;;
10403;organic;2015;MiamiFtLauderdale;;;;;;;
10404;organic;2015;MiamiFtLauderdale;;;;;;;
10405;organic;2015;MiamiFtLauderdale;;;;;;;
10406;organic;2015;MiamiFtLauderdale;;;;;;;
10407;organic;2015;MiamiFtLauderdale;;;;;;;
10408;organic;2015;MiamiFtLauderdale;;;;;;;
10409;organic;2015;MiamiFtLauderdale;;;;;;;
10410;organic;2015;MiamiFtLauderdale;;;;;;;
10411;organic;2015;MiamiFtLauderdale;;;;;;;
10412;organic;2015;MiamiFtLauderdale;;;;;;;
10413;organic;2015;MiamiFtLauderdale;;;;;;;
10414;organic;2015;MiamiFtLauderdale;;;;;;;
10415;organic;2015;MiamiFtLauderdale;;;;;;;
10416;organic;2015;MiamiFtLauderdale;;;;;;;
10417;organic;2015;MiamiFtLauderdale;;;;;;;
10418;organic;2015;MiamiFtLauderdale;;;;;;;
10419;organic;2015;MiamiFtLauderdale;;;;;;;
10420;organic;2015;MiamiFtLauderdale;;;;;;;
10421;organic;2015;MiamiFtLauderdale;;;;;;;
10422;organic;2015;MiamiFtLauderdale;;;;;;;
10423;organic;2015;MiamiFtLauderdale;;;;;;;
10424;organic;2015;MiamiFtLauderdale;;;;;;;
10425;organic;2015;MiamiFtLauderdale;;;;;;;
10426;organic;2015;MiamiFtLauderdale;;;;;;;
10427;organic;2015;Midsouth;;;;;;;
10428;organic;2015;Midsouth;;;;;;;
10429;organic;2015;Midsouth;;;;;;;
10430;organic;2015;Midsouth;;;;;;;
10431;organic;2015;Midsouth;;;;;;;
10432;organic;2015;Midsouth;;;;;;;
10433;organic;2015;Midsouth;;;;;;;
10434;organic;2015;Midsouth;;;;;;;
10435;organic;2015;Midsouth;;;;;;;
10436;organic;2015;Midsouth;;;;;;;
10437;organic;2015;Midsouth;;;;;;;
10438;organic;2015;Midsouth;;;;;;;
10439;organic;2015;Midsouth;;;;;;;
10440;organic;2015;Midsouth;;;;;;;
10441;organic;2015;Midsouth;;;;;;;
10442;organic;2015;Midsouth;;;;;;;
10443;organic;2015;Midsouth;;;;;;;
10444;organic;2015;Midsouth;;;;;;;
10445;organic;2015;Midsouth;;;;;;;
10446;organic;2015;Midsouth;;;;;;;
10447;organic;2015;Midsouth;;;;;;;
10448;organic;2015;Midsouth;;;;;;;
10449;organic;2015;Midsouth;;;;;;;
10450;organic;2015;Midsouth;;;;;;;
10451;organic;2015;Midsouth;;;;;;;
10452;organic;2015;Midsouth;;;;;;;
10453;organic;2015;Midsouth;;;;;;;
10454;organic;2015;Midsouth;;;;;;;
10455;organic;2015;Midsouth;;;;;;;
10456;organic;2015;Midsouth;;;;;;;
10457;organic;2015;Midsouth;;;;;;;
10458;organic;2015;Midsouth;;;;;;;
10459;organic;2015;Midsouth;;;;;;;
10460;organic;2015;Midsouth;;;;;;;
10461;organic;2015;Midsouth;;;;;;;
10462;organic;2015;Midsouth;;;;;;;
10463;organic;2015;Midsouth;;;;;;;
10464;organic;2015;Midsouth;;;;;;;
10465;organic;2015;Midsouth;;;;;;;
10466;organic;2015;Midsouth;;;;;;;
10467;organic;2015;Midsouth;;;;;;;
10468;organic;2015;Midsouth;;;;;;;
10469;organic;2015;Midsouth;;;;;;;
10470;organic;2015;Midsouth;;;;;;;
10471;organic;2015;Midsouth;;;;;;;
10472;organic;2015;Midsouth;;;;;;;
10473;organic;2015;Midsouth;;;;;;;
10474;organic;2015;Midsouth;;;;;;;
10475;organic;2015;Midsouth;;;;;;;
10476;organic;2015;Midsouth;;;;;;;
10477;organic;2015;Midsouth;;;;;;;
10478;organic;2015;Midsouth;;;;;;;
10479;organic;2015;Nashville;;;;;;;
10480;organic;2015;Nashville;;;;;;;
10481;organic;2015;Nashville;;;;;;;
10482;organic;2015;Nashville;;;;;;;
10483;organic;2015;Nashville;;;;;;;
10484;organic;2015;Nashville;;;;;;;
10485;organic;2015;Nashville;;;;;;;
10486;organic;2015;Nashville;;;;;;;
10487;organic;2015;Nashville;;;;;;;
10488;organic;2015;Nashville;;;;;;;
10489;organic;2015;Nashville;;;;;;;
10490;organic;2015;Nashville;;;;;;;
10491;organic;2015;Nashville;;;;;;;
10492;organic;2015;Nashville;;;;;;;
10493;organic;2015;Nashville;;;;;;;
10494;organic;2015;Nashville;;;;;;;
10495;organic;2015;Nashville;;;;;;;
10496;organic;2015;Nashville;;;;;;;
10497;organic;2015;Nashville;;;;;;;
10498;organic;2015;Nashville;;;;;;;
10499;organic;2015;Nashville;;;;;;;
10500;organic;2015;Nashville;;;;;;;
10501;organic;2015;Nashville;;;;;;;
10502;organic;2015;Nashville;;;;;;;
10503;organic;2015;Nashville;;;;;;;
10504;organic;2015;Nashville;;;;;;;
10505;organic;2015;Nashville;;;;;;;
10506;organic;2015;Nashville;;;;;;;
10507;organic;2015;Nashville;;;;;;;
10508;organic;2015;Nashville;;;;;;;
10509;organic;2015;Nashville;;;;;;;
10510;organic;2015;Nashville;;;;;;;
10511;organic;2015;Nashville;;;;;;;
10512;organic;2015;Nashville;;;;;;;
10513;organic;2015;Nashville;;;;;;;
10514;organic;2015;Nashville;;;;;;;
10515;organic;2015;Nashville;;;;;;;
10516;organic;2015;Nashville;;;;;;;
10517;organic;2015;Nashville;;;;;;;
10518;organic;2015;Nashville;;;;;;;
10519;organic;2015;Nashville;;;;;;;
10520;organic;2015;Nashville;;;;;;;
10521;organic;2015;Nashville;;;;;;;
10522;organic;2015;Nashville;;;;;;;
10523;organic;2015;Nashville;;;;;;;
10524;organic;2015;Nashville;;;;;;;
10525;organic;2015;Nashville;;;;;;;
10526;organic;2015;Nashville;;;;;;;
10527;organic;2015;Nashville;;;;;;;
10528;organic;2015;Nashville;;;;;;;
10529;organic;2015;Nashville;;;;;;;
10530;organic;2015;Nashville;;;;;;;
10531;organic;2015;NewOrleansMobile;;;;;;;
10532;organic;2015;NewOrleansMobile;;;;;;;
10533;organic;2015;NewOrleansMobile;;;;;;;
10534;organic;2015;NewOrleansMobile;;;;;;;
10535;organic;2015;NewOrleansMobile;;;;;;;
10536;organic;2015;NewOrleansMobile;;;;;;;
10537;organic;2015;NewOrleansMobile;;;;;;;
10538;organic;2015;NewOrleansMobile;;;;;;;
10539;organic;2015;NewOrleansMobile;;;;;;;
10540;organic;2015;NewOrleansMobile;;;;;;;
10541;organic;2015;NewOrleansMobile;;;;;;;
10542;organic;2015;NewOrleansMobile;;;;;;;
10543;organic;2015;NewOrleansMobile;;;;;;;
10544;organic;2015;NewOrleansMobile;;;;;;;
10545;organic;2015;NewOrleansMobile;;;;;;;
10546;organic;2015;NewOrleansMobile;;;;;;;
10547;organic;2015;NewOrleansMobile;;;;;;;
10548;organic;2015;NewOrleansMobile;;;;;;;
10549;organic;2015;NewOrleansMobile;;;;;;;
10550;organic;2015;NewOrleansMobile;;;;;;;
10551;organic;2015;NewOrleansMobile;;;;;;;
10552;organic;2015;NewOrleansMobile;;;;;;;
10553;organic;2015;NewOrleansMobile;;;;;;;
10554;organic;2015;NewOrleansMobile;;;;;;;
10555;organic;2015;NewOrleansMobile;;;;;;;
10556;organic;2015;NewOrleansMobile;;;;;;;
10557;organic;2015;NewOrleansMobile;;;;;;;
10558;organic;2015;NewOrleansMobile;;;;;;;
10559;organic;2015;NewOrleansMobile;;;;;;;
10560;organic;2015;NewOrleansMobile;;;;;;;
10561;organic;2015;NewOrleansMobile;;;;;;;
10562;organic;2015;NewOrleansMobile;;;;;;;
10563;organic;2015;NewOrleansMobile;;;;;;;
10564;organic;2015;NewOrleansMobile;;;;;;;
10565;organic;2015;NewOrleansMobile;;;;;;;
10566;organic;2015;NewOrleansMobile;;;;;;;
10567;organic;2015;NewOrleansMobile;;;;;;;
10568;organic;2015;NewOrleansMobile;;;;;;;
10569;organic;2015;NewOrleansMobile;;;;;;;
10570;organic;2015;NewOrleansMobile;;;;;;;
10571;organic;2015;NewOrleansMobile;;;;;;;
10572;organic;2015;NewOrleansMobile;;;;;;;
10573;organic;2015;NewOrleansMobile;;;;;;;
10574;organic;2015;NewOrleansMobile;;;;;;;
10575;organic;2015;NewOrleansMobile;;;;;;;
10576;organic;2015;NewOrleansMobile;;;;;;;
10577;organic;2015;NewOrleansMobile;;;;;;;
10578;organic;2015;NewOrleansMobile;;;;;;;
10579;organic;2015;NewOrleansMobile;;;;;;;
10580;organic;2015;NewOrleansMobile;;;;;;;
10581;organic;2015;NewOrleansMobile;;;;;;;
10582;organic;2015;NewOrleansMobile;;;;;;;
10583;organic;2015;NewYork;;;;;;;
10584;organic;2015;NewYork;;;;;;;
10585;organic;2015;NewYork;;;;;;;
10586;organic;2015;NewYork;;;;;;;
10587;organic;2015;NewYork;;;;;;;
10588;organic;2015;NewYork;;;;;;;
10589;organic;2015;NewYork;;;;;;;
10590;organic;2015;NewYork;;;;;;;
10591;organic;2015;NewYork;;;;;;;
10592;organic;2015;NewYork;;;;;;;
10593;organic;2015;NewYork;;;;;;;
10594;organic;2015;NewYork;;;;;;;
10595;organic;2015;NewYork;;;;;;;
10596;organic;2015;NewYork;;;;;;;
10597;organic;2015;NewYork;;;;;;;
10598;organic;2015;NewYork;;;;;;;
10599;organic;2015;NewYork;;;;;;;
10600;organic;2015;NewYork;;;;;;;
10601;organic;2015;NewYork;;;;;;;
10602;organic;2015;NewYork;;;;;;;
10603;organic;2015;NewYork;;;;;;;
10604;organic;2015;NewYork;;;;;;;
10605;organic;2015;NewYork;;;;;;;
10606;organic;2015;NewYork;;;;;;;
10607;organic;2015;NewYork;;;;;;;
10608;organic;2015;NewYork;;;;;;;
10609;organic;2015;NewYork;;;;;;;
10610;organic;2015;NewYork;;;;;;;
10611;organic;2015;NewYork;;;;;;;
10612;organic;2015;NewYork;;;;;;;
10613;organic;2015;NewYork;;;;;;;
10614;organic;2015;NewYork;;;;;;;
10615;organic;2015;NewYork;;;;;;;
10616;organic;2015;NewYork;;;;;;;
10617;organic;2015;NewYork;;;;;;;
10618;organic;2015;NewYork;;;;;;;
10619;organic;2015;NewYork;;;;;;;
10620;organic;2015;NewYork;;;;;;;
10621;organic;2015;NewYork;;;;;;;
10622;organic;2015;NewYork;;;;;;;
10623;organic;2015;NewYork;;;;;;;
10624;organic;2015;NewYork;;;;;;;
10625;organic;2015;NewYork;;;;;;;
10626;organic;2015;NewYork;;;;;;;
10627;organic;2015;NewYork;;;;;;;
10628;organic;2015;NewYork;;;;;;;
10629;organic;2015;NewYork;;;;;;;
10630;organic;2015;NewYork;;;;;;;
10631;organic;2015;NewYork;;;;;;;
10632;organic;2015;NewYork;;;;;;;
10633;organic;2015;NewYork;;;;;;;
10634;organic;2015;NewYork;;;;;;;
10635;organic;2015;Northeast;;;;;;;
10636;organic;2015;Northeast;;;;;;;
10637;organic;2015;Northeast;;;;;;;
10638;organic;2015;Northeast;;;;;;;
10639;organic;2015;Northeast;;;;;;;
10640;organic;2015;Northeast;;;;;;;
10641;organic;2015;Northeast;;;;;;;
10642;organic;2015;Northeast;;;;;;;
10643;organic;2015;Northeast;;;;;;;
10644;organic;2015;Northeast;;;;;;;
10645;organic;2015;Northeast;;;;;;;
10646;organic;2015;Northeast;;;;;;;
10647;organic;2015;Northeast;;;;;;;
10648;organic;2015;Northeast;;;;;;;
10649;organic;2015;Northeast;;;;;;;
10650;organic;2015;Northeast;;;;;;;
10651;organic;2015;Northeast;;;;;;;
10652;organic;2015;Northeast;;;;;;;
10653;organic;2015;Northeast;;;;;;;
10654;organic;2015;Northeast;;;;;;;
10655;organic;2015;Northeast;;;;;;;
10656;organic;2015;Northeast;;;;;;;
10657;organic;2015;Northeast;;;;;;;
10658;organic;2015;Northeast;;;;;;;
10659;organic;2015;Northeast;;;;;;;
10660;organic;2015;Northeast;;;;;;;
10661;organic;2015;Northeast;;;;;;;
10662;organic;2015;Northeast;;;;;;;
10663;organic;2015;Northeast;;;;;;;
10664;organic;2015;Northeast;;;;;;;
10665;organic;2015;Northeast;;;;;;;
10666;organic;2015;Northeast;;;;;;;
10667;organic;2015;Northeast;;;;;;;
10668;organic;2015;Northeast;;;;;;;
10669;organic;2015;Northeast;;;;;;;
10670;organic;2015;Northeast;;;;;;;
10671;organic;2015;Northeast;;;;;;;
10672;organic;2015;Northeast;;;;;;;
10673;organic;2015;Northeast;;;;;;;
10674;organic;2015;Northeast;;;;;;;
10675;organic;2015;Northeast;;;;;;;
10676;organic;2015;Northeast;;;;;;;
10677;organic;2015;Northeast;;;;;;;
10678;organic;2015;Northeast;;;;;;;
10679;organic;2015;Northeast;;;;;;;
10680;organic;2015;Northeast;;;;;;;
10681;organic;2015;Northeast;;;;;;;
10682;organic;2015;Northeast;;;;;;;
10683;organic;2015;Northeast;;;;;;;
10684;organic;2015;Northeast;;;;;;;
10685;organic;2015;Northeast;;;;;;;
10686;organic;2015;Northeast;;;;;;;
10687;organic;2015;NorthernNewEngland;;;;;;;
10688;organic;2015;NorthernNewEngland;;;;;;;
10689;organic;2015;NorthernNewEngland;;;;;;;
10690;organic;2015;NorthernNewEngland;;;;;;;
10691;organic;2015;NorthernNewEngland;;;;;;;
10692;organic;2015;NorthernNewEngland;;;;;;;
10693;organic;2015;NorthernNewEngland;;;;;;;
10694;organic;2015;NorthernNewEngland;;;;;;;
10695;organic;2015;NorthernNewEngland;;;;;;;
10696;organic;2015;NorthernNewEngland;;;;;;;
10697;organic;2015;NorthernNewEngland;;;;;;;
10698;organic;2015;NorthernNewEngland;;;;;;;
10699;organic;2015;NorthernNewEngland;;;;;;;
10700;organic;2015;NorthernNewEngland;;;;;;;
10701;organic;2015;NorthernNewEngland;;;;;;;
10702;organic;2015;NorthernNewEngland;;;;;;;
10703;organic;2015;NorthernNewEngland;;;;;;;
10704;organic;2015;NorthernNewEngland;;;;;;;
10705;organic;2015;NorthernNewEngland;;;;;;;
10706;organic;2015;NorthernNewEngland;;;;;;;
10707;organic;2015;NorthernNewEngland;;;;;;;
10708;organic;2015;NorthernNewEngland;;;;;;;
10709;organic;2015;NorthernNewEngland;;;;;;;
10710;organic;2015;NorthernNewEngland;;;;;;;
10711;organic;2015;NorthernNewEngland;;;;;;;
10712;organic;2015;NorthernNewEngland;;;;;;;
10713;organic;2015;NorthernNewEngland;;;;;;;
10714;organic;2015;NorthernNewEngland;;;;;;;
10715;organic;2015;NorthernNewEngland;;;;;;;
10716;organic;2015;NorthernNewEngland;;;;;;;
10717;organic;2015;NorthernNewEngland;;;;;;;
10718;organic;2015;NorthernNewEngland;;;;;;;
10719;organic;2015;NorthernNewEngland;;;;;;;
10720;organic;2015;NorthernNewEngland;;;;;;;
10721;organic;2015;NorthernNewEngland;;;;;;;
10722;organic;2015;NorthernNewEngland;;;;;;;
10723;organic;2015;NorthernNewEngland;;;;;;;
10724;organic;2015;NorthernNewEngland;;;;;;;
10725;organic;2015;NorthernNewEngland;;;;;;;
10726;organic;2015;NorthernNewEngland;;;;;;;
10727;organic;2015;NorthernNewEngland;;;;;;;
10728;organic;2015;NorthernNewEngland;;;;;;;
10729;organic;2015;NorthernNewEngland;;;;;;;
10730;organic;2015;NorthernNewEngland;;;;;;;
10731;organic;2015;NorthernNewEngland;;;;;;;
10732;organic;2015;NorthernNewEngland;;;;;;;
10733;organic;2015;NorthernNewEngland;;;;;;;
10734;organic;2015;NorthernNewEngland;;;;;;;
10735;organic;2015;NorthernNewEngland;;;;;;;
10736;organic;2015;NorthernNewEngland;;;;;;;
10737;organic;2015;NorthernNewEngland;;;;;;;
10738;organic;2015;NorthernNewEngland;;;;;;;
10739;organic;2015;Orlando;;;;;;;
10740;organic;2015;Orlando;;;;;;;
10741;organic;2015;Orlando;;;;;;;
10742;organic;2015;Orlando;;;;;;;
10743;organic;2015;Orlando;;;;;;;
10744;organic;2015;Orlando;;;;;;;
10745;organic;2015;Orlando;;;;;;;
10746;organic;2015;Orlando;;;;;;;
10747;organic;2015;Orlando;;;;;;;
10748;organic;2015;Orlando;;;;;;;
10749;organic;2015;Orlando;;;;;;;
10750;organic;2015;Orlando;;;;;;;
10751;organic;2015;Orlando;;;;;;;
10752;organic;2015;Orlando;;;;;;;
10753;organic;2015;Orlando;;;;;;;
10754;organic;2015;Orlando;;;;;;;
10755;organic;2015;Orlando;;;;;;;
10756;organic;2015;Orlando;;;;;;;
10757;organic;2015;Orlando;;;;;;;
10758;organic;2015;Orlando;;;;;;;
10759;organic;2015;Orlando;;;;;;;
10760;organic;2015;Orlando;;;;;;;
10761;organic;2015;Orlando;;;;;;;
10762;organic;2015;Orlando;;;;;;;
10763;organic;2015;Orlando;;;;;;;
10764;organic;2015;Orlando;;;;;;;
10765;organic;2015;Orlando;;;;;;;
10766;organic;2015;Orlando;;;;;;;
10767;organic;2015;Orlando;;;;;;;
10768;organic;2015;Orlando;;;;;;;
10769;organic;2015;Orlando;;;;;;;
10770;organic;2015;Orlando;;;;;;;
10771;organic;2015;Orlando;;;;;;;
10772;organic;2015;Orlando;;;;;;;
10773;organic;2015;Orlando;;;;;;;
10774;organic;2015;Orlando;;;;;;;
10775;organic;2015;Orlando;;;;;;;
10776;organic;2015;Orlando;;;;;;;
10777;organic;2015;Orlando;;;;;;;
10778;organic;2015;Orlando;;;;;;;
10779;organic;2015;Orlando;;;;;;;
10780;organic;2015;Orlando;;;;;;;
10781;organic;2015;Orlando;;;;;;;
10782;organic;2015;Orlando;;;;;;;
10783;organic;2015;Orlando;;;;;;;
10784;organic;2015;Orlando;;;;;;;
10785;organic;2015;Orlando;;;;;;;
10786;organic;2015;Orlando;;;;;;;
10787;organic;2015;Orlando;;;;;;;
10788;organic;2015;Orlando;;;;;;;
10789;organic;2015;Orlando;;;;;;;
10790;organic;2015;Orlando;;;;;;;
10791;organic;2015;Philadelphia;;;;;;;
10792;organic;2015;Philadelphia;;;;;;;
10793;organic;2015;Philadelphia;;;;;;;
10794;organic;2015;Philadelphia;;;;;;;
10795;organic;2015;Philadelphia;;;;;;;
10796;organic;2015;Philadelphia;;;;;;;
10797;organic;2015;Philadelphia;;;;;;;
10798;organic;2015;Philadelphia;;;;;;;
10799;organic;2015;Philadelphia;;;;;;;
10800;organic;2015;Philadelphia;;;;;;;
10801;organic;2015;Philadelphia;;;;;;;
10802;organic;2015;Philadelphia;;;;;;;
10803;organic;2015;Philadelphia;;;;;;;
10804;organic;2015;Philadelphia;;;;;;;
10805;organic;2015;Philadelphia;;;;;;;
10806;organic;2015;Philadelphia;;;;;;;
10807;organic;2015;Philadelphia;;;;;;;
10808;organic;2015;Philadelphia;;;;;;;
10809;organic;2015;Philadelphia;;;;;;;
10810;organic;2015;Philadelphia;;;;;;;
10811;organic;2015;Philadelphia;;;;;;;
10812;organic;2015;Philadelphia;;;;;;;
10813;organic;2015;Philadelphia;;;;;;;
10814;organic;2015;Philadelphia;;;;;;;
10815;organic;2015;Philadelphia;;;;;;;
10816;organic;2015;Philadelphia;;;;;;;
10817;organic;2015;Philadelphia;;;;;;;
10818;organic;2015;Philadelphia;;;;;;;
10819;organic;2015;Philadelphia;;;;;;;
10820;organic;2015;Philadelphia;;;;;;;
10821;organic;2015;Philadelphia;;;;;;;
10822;organic;2015;Philadelphia;;;;;;;
10823;organic;2015;Philadelphia;;;;;;;
10824;organic;2015;Philadelphia;;;;;;;
10825;organic;2015;Philadelphia;;;;;;;
10826;organic;2015;Philadelphia;;;;;;;
10827;organic;2015;Philadelphia;;;;;;;
10828;organic;2015;Philadelphia;;;;;;;
10829;organic;2015;Philadelphia;;;;;;;
10830;organic;2015;Philadelphia;;;;;;;
10831;organic;2015;Philadelphia;;;;;;;
10832;organic;2015;Philadelphia;;;;;;;
10833;organic;2015;Philadelphia;;;;;;;
10834;organic;2015;Philadelphia;;;;;;;
10835;organic;2015;Philadelphia;;;;;;;
10836;organic;2015;Philadelphia;;;;;;;
10837;organic;2015;Philadelphia;;;;;;;
10838;organic;2015;Philadelphia;;;;;;;
10839;organic;2015;Philadelphia;;;;;;;
10840;organic;2015;Philadelphia;;;;;;;
10841;organic;2015;Philadelphia;;;;;;;
10842;organic;2015;Philadelphia;;;;;;;
10843;organic;2015;PhoenixTucson;;;;;;;
10844;organic;2015;PhoenixTucson;;;;;;;
10845;organic;2015;PhoenixTucson;;;;;;;
10846;organic;2015;PhoenixTucson;;;;;;;
10847;organic;2015;PhoenixTucson;;;;;;;
10848;organic;2015;PhoenixTucson;;;;;;;
10849;organic;2015;PhoenixTucson;;;;;;;
10850;organic;2015;PhoenixTucson;;;;;;;
10851;organic;2015;PhoenixTucson;;;;;;;
10852;organic;2015;PhoenixTucson;;;;;;;
10853;organic;2015;PhoenixTucson;;;;;;;
10854;organic;2015;PhoenixTucson;;;;;;;
10855;organic;2015;PhoenixTucson;;;;;;;
10856;organic;2015;PhoenixTucson;;;;;;;
10857;organic;2015;PhoenixTucson;;;;;;;
10858;organic;2015;PhoenixTucson;;;;;;;
10859;organic;2015;PhoenixTucson;;;;;;;
10860;organic;2015;PhoenixTucson;;;;;;;
10861;organic;2015;PhoenixTucson;;;;;;;
10862;organic;2015;PhoenixTucson;;;;;;;
10863;organic;2015;PhoenixTucson;;;;;;;
10864;organic;2015;PhoenixTucson;;;;;;;
10865;organic;2015;PhoenixTucson;;;;;;;
10866;organic;2015;PhoenixTucson;;;;;;;
10867;organic;2015;PhoenixTucson;;;;;;;
10868;organic;2015;PhoenixTucson;;;;;;;
10869;organic;2015;PhoenixTucson;;;;;;;
10870;organic;2015;PhoenixTucson;;;;;;;
10871;organic;2015;PhoenixTucson;;;;;;;
10872;organic;2015;PhoenixTucson;;;;;;;
10873;organic;2015;PhoenixTucson;;;;;;;
10874;organic;2015;PhoenixTucson;;;;;;;
10875;organic;2015;PhoenixTucson;;;;;;;
10876;organic;2015;PhoenixTucson;;;;;;;
10877;organic;2015;PhoenixTucson;;;;;;;
10878;organic;2015;PhoenixTucson;;;;;;;
10879;organic;2015;PhoenixTucson;;;;;;;
10880;organic;2015;PhoenixTucson;;;;;;;
10881;organic;2015;PhoenixTucson;;;;;;;
10882;organic;2015;PhoenixTucson;;;;;;;
10883;organic;2015;PhoenixTucson;;;;;;;
10884;organic;2015;PhoenixTucson;;;;;;;
10885;organic;2015;PhoenixTucson;;;;;;;
10886;organic;2015;PhoenixTucson;;;;;;;
10887;organic;2015;PhoenixTucson;;;;;;;
10888;organic;2015;PhoenixTucson;;;;;;;
10889;organic;2015;PhoenixTucson;;;;;;;
10890;organic;2015;PhoenixTucson;;;;;;;
10891;organic;2015;PhoenixTucson;;;;;;;
10892;organic;2015;PhoenixTucson;;;;;;;
10893;organic;2015;PhoenixTucson;;;;;;;
10894;organic;2015;PhoenixTucson;;;;;;;
10895;organic;2015;Pittsburgh;;;;;;;
10896;organic;2015;Pittsburgh;;;;;;;
10897;organic;2015;Pittsburgh;;;;;;;
10898;organic;2015;Pittsburgh;;;;;;;
10899;organic;2015;Pittsburgh;;;;;;;
10900;organic;2015;Pittsburgh;;;;;;;
10901;organic;2015;Pittsburgh;;;;;;;
10902;organic;2015;Pittsburgh;;;;;;;
10903;organic;2015;Pittsburgh;;;;;;;
10904;organic;2015;Pittsburgh;;;;;;;
10905;organic;2015;Pittsburgh;;;;;;;
10906;organic;2015;Pittsburgh;;;;;;;
10907;organic;2015;Pittsburgh;;;;;;;
10908;organic;2015;Pittsburgh;;;;;;;
10909;organic;2015;Pittsburgh;;;;;;;
10910;organic;2015;Pittsburgh;;;;;;;
10911;organic;2015;Pittsburgh;;;;;;;
10912;organic;2015;Pittsburgh;;;;;;;
10913;organic;2015;Pittsburgh;;;;;;;
10914;organic;2015;Pittsburgh;;;;;;;
10915;organic;2015;Pittsburgh;;;;;;;
10916;organic;2015;Pittsburgh;;;;;;;
10917;organic;2015;Pittsburgh;;;;;;;
10918;organic;2015;Pittsburgh;;;;;;;
10919;organic;2015;Pittsburgh;;;;;;;
10920;organic;2015;Pittsburgh;;;;;;;
10921;organic;2015;Pittsburgh;;;;;;;
10922;organic;2015;Pittsburgh;;;;;;;
10923;organic;2015;Pittsburgh;;;;;;;
10924;organic;2015;Pittsburgh;;;;;;;
10925;organic;2015;Pittsburgh;;;;;;;
10926;organic;2015;Pittsburgh;;;;;;;
10927;organic;2015;Pittsburgh;;;;;;;
10928;organic;2015;Pittsburgh;;;;;;;
10929;organic;2015;Pittsburgh;;;;;;;
10930;organic;2015;Pittsburgh;;;;;;;
10931;organic;2015;Pittsburgh;;;;;;;
10932;organic;2015;Pittsburgh;;;;;;;
10933;organic;2015;Pittsburgh;;;;;;;
10934;organic;2015;Pittsburgh;;;;;;;
10935;organic;2015;Pittsburgh;;;;;;;
10936;organic;2015;Pittsburgh;;;;;;;
10937;organic;2015;Pittsburgh;;;;;;;
10938;organic;2015;Pittsburgh;;;;;;;
10939;organic;2015;Pittsburgh;;;;;;;
10940;organic;2015;Pittsburgh;;;;;;;
10941;organic;2015;Pittsburgh;;;;;;;
10942;organic;2015;Pittsburgh;;;;;;;
10943;organic;2015;Pittsburgh;;;;;;;
10944;organic;2015;Pittsburgh;;;;;;;
10945;organic;2015;Pittsburgh;;;;;;;
10946;organic;2015;Pittsburgh;;;;;;;
10947;organic;2015;Plains;;;;;;;
10948;organic;2015;Plains;;;;;;;
10949;organic;2015;Plains;;;;;;;
10950;organic;2015;Plains;;;;;;;
10951;organic;2015;Plains;;;;;;;
10952;organic;2015;Plains;;;;;;;
10953;organic;2015;Plains;;;;;;;
10954;organic;2015;Plains;;;;;;;
10955;organic;2015;Plains;;;;;;;
10956;organic;2015;Plains;;;;;;;
10957;organic;2015;Plains;;;;;;;
10958;organic;2015;Plains;;;;;;;
10959;organic;2015;Plains;;;;;;;
10960;organic;2015;Plains;;;;;;;
10961;organic;2015;Plains;;;;;;;
10962;organic;2015;Plains;;;;;;;
10963;organic;2015;Plains;;;;;;;
10964;organic;2015;Plains;;;;;;;
10965;organic;2015;Plains;;;;;;;
10966;organic;2015;Plains;;;;;;;
